numero;nom;partie;nombre;pourcentage
Blancs: 31 soit: 7.95% Nuls:14 soit: 3.59%;1;RAZAFINJOELINA Tahina;FTT
4 1.16%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.29%;3;RAJOELINA Andry Nirina;TGV
286 82.90%;4;RATSIRAKA Iarovana Roland;MTS
1 0.29%;5;RAVALOMANANA Marc;TIM
39 11.30%;6;PARAINA Auguste Richard;TT
1 0.29%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.29%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.29%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.58%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.29%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
8 2.32%;
