numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;4;1.08%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;7;1.90%
3; RAJOELINA Andry Nirina;TGV;208;56.37%
4; RATSIRAKA Iarovana Roland;MTS;6;1.63%
5; RAVALOMANANA Marc;TIM;11;2.98%
6; PARAINA Auguste Richard;TT;1;0.27%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.54%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;4;1.08%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.54%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.08%
11; RADERANIRINA Sendrison Daniela;Fy-M;4;1.08%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;116;31.44%
