numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;0.88%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;287;83.92%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;21;6.14%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.29%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.29%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.58%
11;RADERANIRINA Sendrison Daniela;Fy-M;5;1.46%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;22;6.43%
