numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;1.67%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;15;25%
4;RATSIRAKA Iarovana Roland;MTS;2;3.33%
5;RAVALOMANANA Marc;TIM;34;56.67%
6;PARAINA Auguste Richard;TT;1;1.67%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;1.67%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.67%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.67%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;4;6.67%
