numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 1.93% Nuls:1 soit: 0.48%;1; RAZAFINJOELINA Tahina;FTT
4 1.98%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.50%;3; RAJOELINA Andry Nirina;TGV
145 71.78%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
21 10.40%;6; PARAINA Auguste Richard;TT
1 0.50%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.50%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.49%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 0.99%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
24 11.88%;
