numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;1.83%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;6;5.50%
3;RAJOELINA Andry Nirina;TGV;40;36.70%
4;RATSIRAKA Iarovana Roland;MTS;2;1.83%
5;RAVALOMANANA Marc;TIM;37;33.94%
6;PARAINA Auguste Richard;TT;2;1.83%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.92%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;3.67%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.92%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;12.84%
