numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 3.53% Nuls:1 soit: 0.59%;1;RAZAFINJOELINA Tahina;FTT
4 2.45%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
119 73.01%;4;RATSIRAKA Iarovana Roland;MTS
1 0.61%;5;RAVALOMANANA Marc;TIM
17 10.43%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.23%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.84%;11;RADERANIRINA Sendrison Daniela;Fy-M
4 2.45%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
13 7.98%;
