numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.54%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;5;2.72%
3;RAJOELINA Andry Nirina;TGV;51;27.72%
4;RATSIRAKA Iarovana Roland;MTS;4;2.17%
5;RAVALOMANANA Marc;TIM;81;44.02%
6;PARAINA Auguste Richard;TT;4;2.17%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;4;2.17%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;4.35%
11;RADERANIRINA Sendrison Daniela;Fy-M;3;1.63%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.54%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;22;11.96%
