numero;nom;partie;nombre;pourcentage
Blancs: 11 soit: 6.40% Nuls:3 soit: 1.74%;1; RAZAFINJOELINA Tahina;FTT
3 1.90%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
85 53.80%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
34 21.52%;6; PARAINA Auguste Richard;TT
1 0.63%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
4 2.53%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.63%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 3.16%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 1.27%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
23 14.56%;
