numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;1.55%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.03%
3; RAJOELINA Andry Nirina;TGV;154;79.38%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;18;9.28%
6; PARAINA Auguste Richard;TT;1;0.52%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.55%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.52%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;1.03%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;10;5.15%
