numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;1.69%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;5;2.81%
3; RAJOELINA Andry Nirina;TGV;134;75.28%
4; RATSIRAKA Iarovana Roland;MTS;2;1.12%
5; RAVALOMANANA Marc;TIM;13;7.30%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.12%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;7;3.93%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.56%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.56%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;10;5.62%
