numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;0.97%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.32%
3;RAJOELINA Andry Nirina;TGV;254;81.94%
4;RATSIRAKA Iarovana Roland;MTS;1;0.32%
5;RAVALOMANANA Marc;TIM;25;8.06%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.65%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.32%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;3;0.97%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.29%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.65%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;4.52%
