numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 1.75% Nuls:5 soit: 1.75%;1; RAZAFINJOELINA Tahina;FTT
7 2.55%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
196 71.27%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
24 8.73%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.73%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.36%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.09%;11; RADERANIRINA Sendrison Daniela;Fy-M
5 1.82%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
37 13.45%;
