numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;1.18%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;2.35%
3;RAJOELINA Andry Nirina;TGV;34;40%
4;RATSIRAKA Iarovana Roland;MTS;4;4.71%
5;RAVALOMANANA Marc;TIM;35;41.18%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;1.18%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.18%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;3.53%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;4;4.71%
