numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 2.07% Nuls:4 soit: 2.76%;1;RAZAFINJOELINA Tahina;FTT
7 5.07%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.72%;3;RAJOELINA Andry Nirina;TGV
83 60.14%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
22 15.94%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
3 2.17%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
4 2.90%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.45%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.72%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
15 10.87%;
