numero;nom;partie;nombre;pourcentage
Blancs: 10 soit: 3.41% Nuls:9 soit: 3.07%;1; RAZAFINJOELINA Tahina;FTT
5 1.82%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.36%;3; RAJOELINA Andry Nirina;TGV
207 75.55%;4; RATSIRAKA Iarovana Roland;MTS
1 0.36%;5; RAVALOMANANA Marc;TIM
29 10.58%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.73%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.36%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.36%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
27 9.85%;
