numero;nom;partie;nombre;pourcentage
Suffrages ;1; RAZAFINJOELINA Tahina;FTT
4 1.88%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.47%;3; RAJOELINA Andry Nirina;TGV
171 80.28%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
16 7.51%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.94%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.47%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.41%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 1.41%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.47%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 5.16%;
