numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.81%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;3;2.44%
3; RAJOELINA Andry Nirina;TGV;105;85.37%
4; RATSIRAKA Iarovana Roland;MTS;1;0.81%
5; RAVALOMANANA Marc;TIM;2;1.63%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.81%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.63%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.63%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;6;4.88%
