numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;10;4.90%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;3;1.47%
3; RAJOELINA Andry Nirina;TGV;136;66.67%
4; RATSIRAKA Iarovana Roland;MTS;1;0.49%
5; RAVALOMANANA Marc;TIM;17;8.33%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.47%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.49%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.98%
11; RADERANIRINA Sendrison Daniela;Fy-M;4;1.96%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;27;13.24%
