numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 1.80% Nuls:1 soit: 0.45%;1; RAZAFINJOELINA Tahina;FTT
5 2.30%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
3 1.38%;3; RAJOELINA Andry Nirina;TGV
160 73.73%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
14 6.45%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.46%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.92%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
6 2.76%;11; RADERANIRINA Sendrison Daniela;Fy-M
7 3.23%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.46%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
18 8.29%;
