numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;0.91%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;5;1.52%
3; RAJOELINA Andry Nirina;TGV;219;66.57%
4; RATSIRAKA Iarovana Roland;MTS;2;0.61%
5; RAVALOMANANA Marc;TIM;40;12.16%
6; PARAINA Auguste Richard;TT;1;0.30%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.61%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;1.52%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;0.91%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;49;14.89%
