numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 1.87% Nuls:2 soit: 1.87%;1;RAZAFINJOELINA Tahina;FTT
1 0.97%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
63 61.17%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
19 18.45%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.97%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.97%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
6 5.83%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.97%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 10.68%;
