numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;3.45%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.15%
3;RAJOELINA Andry Nirina;TGV;16;18.39%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;43;49.43%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;1.15%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;2.30%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.15%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;6.90%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;16.09%
