numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.63%
3; RAJOELINA Andry Nirina;TGV;23;14.56%
4; RATSIRAKA Iarovana Roland;MTS;1;0.63%
5; RAVALOMANANA Marc;TIM;42;26.58%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;9;5.70%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;1.27%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.63%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;79;50%
