numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;5;3.18%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.64%
3; RAJOELINA Andry Nirina;TGV;101;64.33%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;16;10.19%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.64%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.64%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.64%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;1.91%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;28;17.83%
