numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.61%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.21%
3;RAJOELINA Andry Nirina;TGV;140;84.85%
4;RATSIRAKA Iarovana Roland;MTS;3;1.82%
5;RAVALOMANANA Marc;TIM;6;3.64%
6;PARAINA Auguste Richard;TT;2;1.21%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.61%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.82%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.61%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.61%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;5;3.03%
