numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 2.21% Nuls:2 soit: 1.47%;1; RAZAFINJOELINA Tahina;FTT
2 1.53%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
91 69.47%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
14 10.69%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
5 3.82%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.76%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.53%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.76%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
2 1.53%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
13 9.92%;
