numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;5;1.85%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.37%
3; RAJOELINA Andry Nirina;TGV;194;71.85%
4; RATSIRAKA Iarovana Roland;MTS;1;0.37%
5; RAVALOMANANA Marc;TIM;22;8.15%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.11%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.37%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.74%
11; RADERANIRINA Sendrison Daniela;Fy-M;7;2.59%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.37%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;33;12.22%
