numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.59%
3; RAJOELINA Andry Nirina;TGV;300;88.50%
4; RATSIRAKA Iarovana Roland;MTS;1;0.29%
5; RAVALOMANANA Marc;TIM;11;3.24%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;4;1.18%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.29%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.29%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.59%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;0.59%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;15;4.42%
