numero;nom;partie;nombre;pourcentage
Blancs: 9 soit: 2.84% Nuls:11 soit: 3.47%;1;RAZAFINJOELINA Tahina;FTT
8 2.69%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
225 75.76%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
28 9.43%;6;PARAINA Auguste Richard;TT
1 0.34%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.34%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.67%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 0.67%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 1.68%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 0.67%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
23 7.74%;
