numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;5;14.29%
4;RATSIRAKA Iarovana Roland;MTS;1;2.86%
5;RAVALOMANANA Marc;TIM;9;25.71%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;2.86%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;5.71%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;5.71%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;15;42.86%
