numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;1.24%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;5;2.07%
3; RAJOELINA Andry Nirina;TGV;27;11.20%
4; RATSIRAKA Iarovana Roland;MTS;8;3.32%
5; RAVALOMANANA Marc;TIM;154;63.90%
6; PARAINA Auguste Richard;TT;2;0.83%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;5;2.07%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.41%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;3.32%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;1.24%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;5;2.07%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;8.30%
