numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;1.42%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.35%
3;RAJOELINA Andry Nirina;TGV;231;81.91%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;23;8.16%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.06%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.35%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.35%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.35%
11;RADERANIRINA Sendrison Daniela;Fy-M;3;1.06%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;4.96%
