numero;nom;partie;nombre;pourcentage
Blancs: 14 soit: 5.07% Nuls:8 soit: 2.90%;1;RAZAFINJOELINA Tahina;FTT
1 0.39%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.79%;3;RAJOELINA Andry Nirina;TGV
181 71.26%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
32 12.60%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
3 1.18%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.79%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.39%;11;RADERANIRINA Sendrison Daniela;Fy-M
3 1.18%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
29 11.42%;
