numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;2.27%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;3;2.27%
3; RAJOELINA Andry Nirina;TGV;19;14.39%
4; RATSIRAKA Iarovana Roland;MTS;3;2.27%
5; RAVALOMANANA Marc;TIM;56;42.42%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;2.27%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;3;2.27%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.76%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;6.06%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;2.27%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;2;1.52%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;28;21.21%
