numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;0;0%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.85%
3;RAJOELINA Andry Nirina;TGV;66;55.93%
4;RATSIRAKA Iarovana Roland;MTS;1;0.85%
5;RAVALOMANANA Marc;TIM;7;5.93%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.85%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.85%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.85%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;3.39%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.85%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;35;29.66%
