numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;5;2.40%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.48%
3; RAJOELINA Andry Nirina;TGV;155;74.52%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;14;6.73%
6; PARAINA Auguste Richard;TT;1;0.48%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.48%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.96%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.96%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;1.44%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;24;11.54%
