numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;5;2.15%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;7;3%
3;RAJOELINA Andry Nirina;TGV;112;48.07%
4;RATSIRAKA Iarovana Roland;MTS;3;1.29%
5;RAVALOMANANA Marc;TIM;47;20.17%
6;PARAINA Auguste Richard;TT;1;0.43%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.86%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.86%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.43%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.72%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.86%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.43%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;46;19.74%
