numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 2.34% Nuls:8 soit: 6.25%;1;RAZAFINJOELINA Tahina;FTT
2 1.71%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
60 51.28%;4;RATSIRAKA Iarovana Roland;MTS
2 1.71%;5;RAVALOMANANA Marc;TIM
37 31.62%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.71%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.71%;11;RADERANIRINA Sendrison Daniela;Fy-M
1 0.85%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.85%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
10 8.55%;
