numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;2.04%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.02%
3; RAJOELINA Andry Nirina;TGV;24;24.49%
4; RATSIRAKA Iarovana Roland;MTS;2;2.04%
5; RAVALOMANANA Marc;TIM;27;27.55%
6; PARAINA Auguste Richard;TT;1;1.02%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;2.04%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;7;7.14%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.02%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;31;31.63%
