numero;nom;partie;nombre;pourcentage
Blancs: 1 soit: 0.74% Nuls:6 soit: 4.44%;1;RAZAFINJOELINA Tahina;FTT
1 0.78%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
79 61.72%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
20 15.63%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.56%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.78%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
4 3.13%;11;RADERANIRINA Sendrison Daniela;Fy-M
4 3.13%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
17 13.28%;
