numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 1.79% Nuls:9 soit: 5.36%;1;RAZAFINJOELINA Tahina;FTT
1 0.64%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
2 1.28%;3;RAJOELINA Andry Nirina;TGV
112 71.79%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
16 10.26%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.28%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.64%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.64%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.92%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
18 11.54%;
