numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;2.74%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;5.48%
3; RAJOELINA Andry Nirina;TGV;25;34.25%
4; RATSIRAKA Iarovana Roland;MTS;2;2.74%
5; RAVALOMANANA Marc;TIM;27;36.99%
6; PARAINA Auguste Richard;TT;1;1.37%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;2.74%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;1.37%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.37%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;10.96%
