numero;nom;partie;nombre;pourcentage
Blancs: 13 soit: 4.69% Nuls:27 soit: 9.75%;1;RAZAFINJOELINA Tahina;FTT
6 2.53%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
3 1.27%;3;RAJOELINA Andry Nirina;TGV
194 81.86%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
18 7.59%;6;PARAINA Auguste Richard;TT
1 0.42%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 0.84%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 0.84%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.42%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
10 4.22%;
