numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 3.06% Nuls:7 soit: 3.57%;1;RAZAFINJOELINA Tahina;FTT
4 2.19%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
2 1.09%;3;RAJOELINA Andry Nirina;TGV
139 75.96%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
21 11.48%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.55%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.55%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.55%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 1.09%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
12 6.56%;
