numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;1.46%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.98%
3;RAJOELINA Andry Nirina;TGV;129;62.93%
4;RATSIRAKA Iarovana Roland;MTS;3;1.46%
5;RAVALOMANANA Marc;TIM;12;5.85%
6;PARAINA Auguste Richard;TT;1;0.49%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.98%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;2.93%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.98%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;45;21.95%
