numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.61%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.61%
3;RAJOELINA Andry Nirina;TGV;139;85.28%
4;RATSIRAKA Iarovana Roland;MTS;1;0.61%
5;RAVALOMANANA Marc;TIM;11;6.75%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.61%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.61%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.84%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;5;3.07%
