numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;1.27%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;8;5.06%
3;RAJOELINA Andry Nirina;TGV;63;39.87%
4;RATSIRAKA Iarovana Roland;MTS;3;1.90%
5;RAVALOMANANA Marc;TIM;43;27.22%
6;PARAINA Auguste Richard;TT;1;0.63%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.27%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.27%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;5.06%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.63%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;25;15.82%
