numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.81%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;3;2.42%
3;RAJOELINA Andry Nirina;TGV;91;73.39%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;11;8.87%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.81%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.61%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.81%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;11.29%
