numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;1.48%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.99%
3;RAJOELINA Andry Nirina;TGV;144;70.94%
4;RATSIRAKA Iarovana Roland;MTS;3;1.48%
5;RAVALOMANANA Marc;TIM;27;13.30%
6;PARAINA Auguste Richard;TT;1;0.49%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.49%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;3;1.48%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.97%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.49%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;6.90%
