numero;nom;partie;nombre;pourcentage
Blancs: 13 soit: 5.24% Nuls:25 soit: 10.08%;1; RAZAFINJOELINA Tahina;FTT
6 2.86%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.95%;3; RAJOELINA Andry Nirina;TGV
146 69.52%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
23 10.95%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
3 1.43%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
6 2.86%;11; RADERANIRINA Sendrison Daniela;Fy-M
4 1.90%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
20 9.52%;
