numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 5.45% Nuls:2 soit: 1.82%;1; RAZAFINJOELINA Tahina;FTT
2 1.96%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.98%;3; RAJOELINA Andry Nirina;TGV
44 43.14%;4; RATSIRAKA Iarovana Roland;MTS
2 1.96%;5; RAVALOMANANA Marc;TIM
33 32.35%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 1.96%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.96%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
4 3.92%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.98%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 10.78%;
