numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 1.84% Nuls:3 soit: 1.38%;1; RAZAFINJOELINA Tahina;FTT
5 2.38%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.95%;3; RAJOELINA Andry Nirina;TGV
162 77.14%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
20 9.52%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
3 1.43%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.48%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.48%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.48%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.48%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
14 6.67%;
