numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.45% Nuls:5 soit: 2.04%;1; RAZAFINJOELINA Tahina;FTT
3 1.28%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.43%;3; RAJOELINA Andry Nirina;TGV
175 74.79%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
20 8.55%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.85%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.43%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.43%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.43%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 0.85%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
2 0.85%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
26 11.11%;
