numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;1.21%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;1.61%
3;RAJOELINA Andry Nirina;TGV;129;52.02%
4;RATSIRAKA Iarovana Roland;MTS;6;2.42%
5;RAVALOMANANA Marc;TIM;69;27.82%
6;PARAINA Auguste Richard;TT;2;0.81%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.40%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.40%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.61%
11;RADERANIRINA Sendrison Daniela;Fy-M;3;1.21%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;26;10.48%
