numero;nom;partie;nombre;pourcentage
Blancs: 7 soit: 2.66% Nuls:27 soit: 10.27%;1; RAZAFINJOELINA Tahina;FTT
3 1.31%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.87%;3; RAJOELINA Andry Nirina;TGV
184 80.35%;4; RATSIRAKA Iarovana Roland;MTS
1 0.44%;5; RAVALOMANANA Marc;TIM
13 5.68%;6; PARAINA Auguste Richard;TT
2 0.87%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.87%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.44%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.31%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.44%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
17 7.42%;
