numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;1.56%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.52%
3; RAJOELINA Andry Nirina;TGV;157;81.77%
4; RATSIRAKA Iarovana Roland;MTS;2;1.04%
5; RAVALOMANANA Marc;TIM;14;7.29%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.04%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.52%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.52%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;3;1.56%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;4.17%
