numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.50%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.01%
3; RAJOELINA Andry Nirina;TGV;149;74.87%
4; RATSIRAKA Iarovana Roland;MTS;1;0.50%
5; RAVALOMANANA Marc;TIM;20;10.05%
6; PARAINA Auguste Richard;TT;1;0.50%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.50%
11; RADERANIRINA Sendrison Daniela;Fy-M;4;2.01%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;10.05%
