numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;3.01%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;6;4.51%
3;RAJOELINA Andry Nirina;TGV;16;12.03%
4;RATSIRAKA Iarovana Roland;MTS;7;5.26%
5;RAVALOMANANA Marc;TIM;93;69.92%
6;PARAINA Auguste Richard;TT;2;1.50%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.75%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;3.01%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;0;0%
