numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;0.86%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.86%
3; RAJOELINA Andry Nirina;TGV;172;73.82%
4; RATSIRAKA Iarovana Roland;MTS;2;0.86%
5; RAVALOMANANA Marc;TIM;8;3.43%
6; PARAINA Auguste Richard;TT;3;1.29%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.86%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;2.15%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;0.86%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.43%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;34;14.59%
