numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;5;2.66%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.53%
3;RAJOELINA Andry Nirina;TGV;123;65.43%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;17;9.04%
6;PARAINA Auguste Richard;TT;1;0.53%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.06%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.06%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11;RADERANIRINA Sendrison Daniela;Fy-M;5;2.66%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;32;17.02%
