numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 2.52% Nuls:4 soit: 3.36%;1; RAZAFINJOELINA Tahina;FTT
3 2.68%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
69 61.61%;4; RATSIRAKA Iarovana Roland;MTS
1 0.89%;5; RAVALOMANANA Marc;TIM
18 16.07%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.79%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.89%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.89%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 1.79%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
15 13.39%;
