numero;nom;partie;nombre;pourcentage
Suffrages ;1; RAZAFINJOELINA Tahina;FTT
5 2.21%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.44%;3; RAJOELINA Andry Nirina;TGV
155 68.58%;4; RATSIRAKA Iarovana Roland;MTS
1 0.44%;5; RAVALOMANANA Marc;TIM
30 13.27%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.88%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.44%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11; RADERANIRINA Sendrison Daniela;Fy-M
4 1.77%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.44%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
26 11.50%;
