numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;1.02%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.34%
3; RAJOELINA Andry Nirina;TGV;234;79.86%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;24;8.19%
6; PARAINA Auguste Richard;TT;1;0.34%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.68%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.68%
11; RADERANIRINA Sendrison Daniela;Fy-M;10;3.41%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;16;5.46%
